timeOpen,timeClose,timeHigh,timeLow,priceOpen,priceHigh,priceLow,priceClose,volume
1.74774E+12,1.74783E+12,1.74775E+12,1.74781E+12,2529.135086,2585.619918,2446.446752,2524.173212,23453322578
1.74766E+12,1.74774E+12,1.74772E+12,1.74767E+12,2498.800168,2545.461187,2353.426887,2529.166672,27351331811
1.74757E+12,1.74766E+12,1.74763E+12,1.74764E+12,2475.769505,2585.696929,2344.668246,2498.233554,25005164865
1.74748E+12,1.74757E+12,1.74748E+12,1.74753E+12,2536.297568,2537.781807,2449.069438,2475.75447,18830706230
1.7474E+12,1.74748E+12,1.74744E+12,1.74748E+12,2547.05823,2645.607812,2532.02713,2536.297599,21298907763
1.74731E+12,1.7474E+12,1.74731E+12,1.74736E+12,2610.027787,2645.074201,2482.212917,2546.856877,26637688883
1.74722E+12,1.74731E+12,1.74723E+12,1.74729E+12,2680.262238,2721.949912,2549.684994,2610.063121,26602676588
1.74714E+12,1.74722E+12,1.74721E+12,1.74715E+12,2496.337351,2736.890091,2418.325606,2680.129604,33528741590
1.74705E+12,1.74714E+12,1.74708E+12,1.74712E+12,2510.289335,2620.897142,2411.594506,2496.397689,32121858921
1.74696E+12,1.74705E+12,1.74697E+12,1.74702E+12,2582.710545,2603.264463,2441.730832,2510.237906,26496368543
1.74688E+12,1.74696E+12,1.74696E+12,1.74688E+12,2345.760386,2597.543474,2320.235119,2582.422705,30265913403
1.74679E+12,1.74688E+12,1.74682E+12,1.74679E+12,2206.128239,2486.006728,2186.054492,2345.507262,43766026875
1.74671E+12,1.74679E+12,1.74678E+12,1.74671E+12,1811.546337,2222.205568,1809.456922,2206.514675,37777245241
1.74662E+12,1.74671E+12,1.74662E+12,1.74669E+12,1815.01889,1849.658485,1788.68737,1811.606645,50540755039
1.74653E+12,1.74662E+12,1.74654E+12,1.74658E+12,1819.733989,1820.796578,1753.315433,1815.087468,13206516310
1.74645E+12,1.74653E+12,1.74653E+12,1.74645E+12,1808.7049,1832.050726,1783.31482,1819.6975,11389336489
1.74636E+12,1.74645E+12,1.74638E+12,1.74644E+12,1833.647207,1849.998527,1804.495157,1808.59428,8918979887
1.74627E+12,1.74636E+12,1.74635E+12,1.74634E+12,1842.718147,1848.246882,1812.815672,1833.839712,8344452620
1.74619E+12,1.74627E+12,1.74625E+12,1.74622E+12,1839.17482,1869.530089,1814.730423,1842.707828,13570171872
1.7461E+12,1.74619E+12,1.74616E+12,1.7461E+12,1794.041006,1872.939522,1793.151149,1839.221584,15861442721
1.74601E+12,1.7461E+12,1.74606E+12,1.74606E+12,1799.209083,1816.689938,1736.14297,1793.775362,14810431362
1.74593E+12,1.74601E+12,1.74597E+12,1.74601E+12,1798.912177,1842.033113,1782.281259,1799.175657,14734257744
1.74584E+12,1.74593E+12,1.74588E+12,1.7459E+12,1792.446204,1827.482287,1747.726807,1798.85178,17043640437
1.74576E+12,1.74584E+12,1.74576E+12,1.7458E+12,1822.17556,1856.44387,1785.902086,1792.865034,11321944113
1.74567E+12,1.74576E+12,1.7457E+12,1.74571E+12,1786.532953,1839.36301,1781.473877,1821.881156,11926379867
1.74558E+12,1.74567E+12,1.74564E+12,1.74559E+12,1770.003676,1826.696081,1740.331892,1786.634497,17459399281
1.7455E+12,1.74558E+12,1.7455E+12,1.74553E+12,1795.979481,1801.691415,1724.74078,1769.831687,15207402759
1.74541E+12,1.7455E+12,1.74546E+12,1.74541E+12,1757.196538,1829.709977,1746.924013,1796.104189,22904644756
1.74532E+12,1.74541E+12,1.7454E+12,1.74533E+12,1579.815214,1773.639202,1542.000323,1757.331703,23747917555
1.74524E+12,1.74532E+12,1.74526E+12,1.74531E+12,1587.460958,1656.119576,1566.147515,1579.734556,15403785611
1.74515E+12,1.74524E+12,1.74516E+12,1.74519E+12,1612.966114,1618.436765,1566.691524,1587.514228,7642784469
1.74506E+12,1.74515E+12,1.74513E+12,1.74507E+12,1588.969781,1629.051519,1585.472985,1612.922809,7168138700
1.74498E+12,1.74506E+12,1.74506E+12,1.745E+12,1582.397193,1599.41682,1573.903914,1588.924673,7123507323
1.74489E+12,1.74498E+12,1.74496E+12,1.74494E+12,1578.014209,1615.306838,1564.195739,1582.548302,11312160796
1.7448E+12,1.74489E+12,1.74486E+12,1.74487E+12,1589.031015,1610.782098,1540.033772,1578.105374,15339621551
1.74472E+12,1.7448E+12,1.74477E+12,1.7448E+12,1622.771893,1659.836193,1585.229082,1588.632458,13175452875
1.74463E+12,1.74472E+12,1.74467E+12,1.74463E+12,1596.881849,1689.857546,1596.086509,1622.769898,16518325094
1.74455E+12,1.74463E+12,1.74455E+12,1.74462E+12,1643.501103,1648.286735,1564.838822,1596.685753,13909890792
1.74446E+12,1.74455E+12,1.74452E+12,1.74447E+12,1567.155744,1666.017574,1546.819521,1643.528527,12110995013
1.74437E+12,1.74446E+12,1.74444E+12,1.74438E+12,1522.472972,1587.538575,1505.001953,1567.149841,14871838813
1.74429E+12,1.74437E+12,1.74429E+12,1.74435E+12,1668.201842,1669.394175,1474.91414,1522.518774,21379604307
1.7442E+12,1.74429E+12,1.74428E+12,1.74421E+12,1472.601413,1687.18804,1386.799313,1668.040032,39252195855
1.74411E+12,1.7442E+12,1.74412E+12,1.7442E+12,1554.932118,1617.339825,1447.610123,1472.55313,21315312919
1.74403E+12,1.74411E+12,1.74408E+12,1.74405E+12,1576.949787,1634.041175,1415.37348,1555.240952,46073959047
1.74394E+12,1.74403E+12,1.74395E+12,1.74402E+12,1805.963017,1815.574834,1539.438014,1576.728088,22154445576
1.74385E+12,1.74394E+12,1.74386E+12,1.74393E+12,1815.345019,1826.298596,1767.51359,1805.973241,6374712479
1.74377E+12,1.74385E+12,1.7438E+12,1.74381E+12,1815.609853,1833.956836,1760.5886,1815.335231,18061720814
1.74368E+12,1.74377E+12,1.7437E+12,1.74374E+12,1794.976019,1844.071105,1751.380881,1815.637261,16450974373
1.7436E+12,1.74368E+12,1.74367E+12,1.74368E+12,1905.48461,1951.180305,1782.760223,1795.313206,22593742104
1.74351E+12,1.7436E+12,1.74357E+12,1.74351E+12,1823.562375,1926.303004,1820.35036,1905.4914,15001220420
1.74342E+12,1.74351E+12,1.74348E+12,1.74346E+12,1806.316501,1852.551441,1778.692293,1823.480005,15765030938
1.74334E+12,1.74342E+12,1.74337E+12,1.74342E+12,1827.311009,1847.570535,1769.412753,1806.218646,9854857162
1.74325E+12,1.74334E+12,1.74326E+12,1.74331E+12,1895.549662,1911.900884,1799.200858,1827.320323,12194771785
1.74316E+12,1.74325E+12,1.74317E+12,1.74322E+12,2002.410559,2015.45434,1863.010616,1895.502873,18160526498
1.74308E+12,1.74316E+12,1.74309E+12,1.74313E+12,2008.94061,2037.396144,1987.717751,2002.357436,11593274543
1.74299E+12,1.74308E+12,1.743E+12,1.74306E+12,2067.508836,2078.369121,1982.412381,2009.189346,13178523590
1.7429E+12,1.74299E+12,1.74291E+12,1.74292E+12,2078.568,2096.518343,2038.644574,2067.764237,11735658914
1.74282E+12,1.7429E+12,1.74286E+12,1.74282E+12,2005.718384,2101.983434,1978.763802,2077.479064,14044912402
1.74273E+12,1.74282E+12,1.74278E+12,1.74273E+12,1979.983623,2019.889382,1977.709294,2005.299231,7522339707
1.74264E+12,1.74273E+12,1.74268E+12,1.74264E+12,1964.940466,2005.041132,1964.27102,1980.037809,6117036512
1.74256E+12,1.74264E+12,1.74256E+12,1.74261E+12,1981.852998,1994.891428,1937.211607,1964.847481,9708125480
1.74247E+12,1.74256E+12,1.74247E+12,1.74253E+12,2057.951208,2067.48374,1952.24333,1982.099894,13217865782
1.74239E+12,1.74247E+12,1.74247E+12,1.74239E+12,1932.544603,2068.764399,1928.249516,2057.749134,20065206266
1.7423E+12,1.74239E+12,1.74238E+12,1.74235E+12,1927.005701,1935.181946,1872.508862,1932.543409,10170844746
1.74221E+12,1.7423E+12,1.74228E+12,1.74224E+12,1887.449166,1951.625939,1880.484352,1927.002903,10436892087
1.74213E+12,1.74221E+12,1.74213E+12,1.7422E+12,1937.384775,1940.474425,1863.489059,1887.435018,9292997638
1.74204E+12,1.74213E+12,1.74212E+12,1.74205E+12,1909.528104,1955.238366,1904.96575,1937.394677,6456484591
1.74195E+12,1.74204E+12,1.74202E+12,1.74195E+12,1862.997977,1945.091446,1861.105908,1909.467521,12122715282
1.74187E+12,1.74195E+12,1.74191E+12,1.74193E+12,1909.015431,1919.688244,1823.525451,1862.969647,17977225564
1.74178E+12,1.74187E+12,1.74181E+12,1.74184E+12,1919.664785,1954.571114,1832.019028,1908.982685,22898872951
1.74169E+12,1.74178E+12,1.74176E+12,1.7417E+12,1859.777676,1961.797777,1760.941791,1919.844949,30898385863
1.74161E+12,1.74169E+12,1.74164E+12,1.74168E+12,2015.430418,2150.706287,1812.766875,1861.151391,35005066442
1.74152E+12,1.74161E+12,1.74153E+12,1.7416E+12,2201.708664,2210.313615,1991.193449,2015.509109,16103964994
1.74144E+12,1.74152E+12,1.74151E+12,1.74144E+12,2139.797852,2232.327159,2107.727997,2201.510222,10533204814
1.74135E+12,1.74144E+12,1.7414E+12,1.74135E+12,2202.498183,2254.232533,2103.4727,2138.987427,22425792863
1.74126E+12,1.74135E+12,1.74128E+12,1.74133E+12,2241.90656,2319.396149,2177.676897,2202.476838,18509069102
1.74118E+12,1.74126E+12,1.74121E+12,1.74118E+12,2169.986723,2272.797255,2156.099438,2241.977322,22105432727
1.74109E+12,1.74118E+12,1.74117E+12,1.74115E+12,2145.652949,2220.358521,1996.767549,2170.015169,33935738380
1.741E+12,1.74109E+12,1.741E+12,1.74108E+12,2519.530961,2522.316611,2097.076284,2145.573894,31473561910
1.74092E+12,1.741E+12,1.741E+12,1.74097E+12,2216.52175,2548.811845,2175.321567,2519.694473,34854193845
1.74083E+12,1.74092E+12,1.74085E+12,1.74088E+12,2237.942107,2279.873143,2144.090057,2216.643328,16135258239
1.74074E+12,1.74083E+12,1.74074E+12,1.74077E+12,2305.560103,2310.949202,2076.169864,2237.905242,35737904667
1.74066E+12,1.74074E+12,1.7407E+12,1.74073E+12,2331.510248,2378.08732,2230.448338,2305.484393,24286213447
1.74057E+12,1.74066E+12,1.7406E+12,1.74064E+12,2493.381561,2503.422205,2255.054873,2331.452609,28815111323
1.74048E+12,1.74057E+12,1.74056E+12,1.74051E+12,2514.211011,2529.669096,2326.632134,2493.592433,40044790246
1.7404E+12,1.74048E+12,1.7404E+12,1.74048E+12,2820.456358,2839.010087,2478.89933,2513.821193,29127380459
1.74031E+12,1.7404E+12,1.7404E+12,1.74032E+12,2764.031052,2850.610458,2746.773632,2821.310201,20493767269
1.74023E+12,1.74031E+12,1.74029E+12,1.74023E+12,2660.035789,2797.057825,2653.8675,2764.029309,16403164397
1.74014E+12,1.74023E+12,1.74019E+12,1.74022E+12,2740.022161,2842.827045,2616.919475,2659.655527,31441524621
1.74005E+12,1.74014E+12,1.7401E+12,1.74011E+12,2715.682675,2770.030429,2708.215958,2740.386543,15917259320
1.73997E+12,1.74005E+12,1.74001E+12,1.73997E+12,2669.213306,2735.917662,2656.375696,2715.770908,15272401903
1.73988E+12,1.73997E+12,1.73988E+12,1.73994E+12,2743.022951,2754.676804,2606.90031,2669.33875,23004152928
1.73979E+12,1.73988E+12,1.73985E+12,1.73981E+12,2663.229476,2848.784228,2640.182064,2743.19975,24170425078
1.73971E+12,1.73979E+12,1.73973E+12,1.73979E+12,2693.562383,2724.096374,2655.297555,2663.315848,10593602117
1.73962E+12,1.73971E+12,1.73963E+12,1.73967E+12,2726.074682,2738.681173,2668.531668,2693.559799,10803019357
1.73953E+12,1.73962E+12,1.7396E+12,1.73954E+12,2675.939514,2790.023675,2666.26802,2726.091632,17732289901
1.73945E+12,1.73953E+12,1.73945E+12,1.73951E+12,2737.028656,2756.443333,2615.667668,2675.90252,19481004625
1.73936E+12,1.73945E+12,1.73944E+12,1.73941E+12,2602.828109,2794.867394,2551.174607,2736.902004,26919387954
1.73928E+12,1.73936E+12,1.7393E+12,1.73936E+12,2661.315755,2724.90231,2565.397275,2602.782007,21156550492
1.73919E+12,1.73928E+12,1.73926E+12,1.7392E+12,2628.650248,2692.808686,2564.018543,2661.166805,19414208113
1.7391E+12,1.73919E+12,1.73912E+12,1.73918E+12,2632.578115,2695.22244,2530.43582,2628.721113,17517088276
1.73902E+12,1.7391E+12,1.73902E+12,1.73907E+12,2623.001892,2665.484516,2591.778506,2632.308332,17059263074
1.73893E+12,1.73902E+12,1.73898E+12,1.73901E+12,2688.89741,2798.028845,2564.968184,2622.211178,29526663418
1.73884E+12,1.73893E+12,1.73888E+12,1.73892E+12,2787.658626,2857.141998,2662.445884,2688.400859,29500645692
1.73876E+12,1.73884E+12,1.73881E+12,1.73877E+12,2735.22576,2824.400245,2701.104996,2787.778969,31960764447
1.73867E+12,1.73876E+12,1.73867E+12,1.73875E+12,2883.818448,2888.249974,2636.165792,2735.051208,48795275985
1.73858E+12,1.73867E+12,1.73867E+12,1.73859E+12,2868.078633,2919.477278,2159.280547,2884.566631,92453553253
1.7385E+12,1.73858E+12,1.7385E+12,1.73858E+12,3118.611693,3161.894251,2755.474716,2868.692868,42060930305
1.73841E+12,1.7385E+12,1.73842E+12,1.7385E+12,3298.82235,3329.655166,3103.918987,3118.328625,19917507079
1.73832E+12,1.73841E+12,1.73838E+12,1.73834E+12,3247.867171,3437.568984,3214.93551,3298.265188,30128115902
1.73824E+12,1.73832E+12,1.7383E+12,1.73824E+12,3113.289912,3282.98627,3093.123821,3247.779951,19958405782
1.73815E+12,1.73824E+12,1.73823E+12,1.73822E+12,3076.380018,3177.980562,3055.181588,3112.99891,22727786058
1.73807E+12,1.73815E+12,1.73808E+12,1.73815E+12,3179.086922,3222.737408,3040.092313,3077.112633,20718206194
1.73798E+12,1.73807E+12,1.73798E+12,1.73801E+12,3235.85522,3250.396506,3024.091649,3178.920519,39412486482
1.73789E+12,1.73798E+12,1.73791E+12,1.73798E+12,3317.29159,3359.31248,3233.922151,3236.134183,14471528757
1.73781E+12,1.73789E+12,1.73788E+12,1.73781E+12,3309.711757,3349.29836,3270.273111,3317.269506,13744316078
1.73772E+12,1.73781E+12,1.73777E+12,1.73773E+12,3334.808347,3424.899854,3277.323157,3309.554999,25578325671
1.73763E+12,1.73772E+12,1.73772E+12,1.73765E+12,3240.475307,3346.732519,3184.066797,3334.714202,32419520084
1.73755E+12,1.73763E+12,1.73755E+12,1.73763E+12,3327.237414,3364.746001,3223.38599,3240.224527,22171220981
1.73746E+12,1.73755E+12,1.73753E+12,1.73747E+12,3278.436108,3365.778128,3202.492582,3327.406261,32804001146
1.73737E+12,1.73746E+12,1.7374E+12,1.73738E+12,3208.933828,3444.282746,3147.52298,3278.035365,52383187336
1.73729E+12,1.73737E+12,1.73735E+12,1.73733E+12,3305.39797,3444.206647,3127.623014,3208.964374,57242875399
1.7372E+12,1.73729E+12,1.73721E+12,1.73724E+12,3473.563764,3493.06014,3228.333691,3305.789591,32420094038
1.73712E+12,1.7372E+12,1.73719E+12,1.73712E+12,3308.191072,3525.543359,3307.310971,3474.107276,28200207229
1.73703E+12,1.73712E+12,1.73703E+12,1.73708E+12,3450.305231,3458.180651,3265.675817,3308.345269,26395516475
1.73694E+12,1.73703E+12,1.73702E+12,1.73699E+12,3223.684689,3473.101545,3186.139833,3450.537612,25991614661
1.73686E+12,1.73694E+12,1.73689E+12,1.73686E+12,3135.67028,3254.751522,3126.806009,3223.684629,22847737224
1.73677E+12,1.73686E+12,1.73677E+12,1.73682E+12,3266.095363,3335.193502,2920.592705,3135.49972,39911742769
1.73668E+12,1.73677E+12,1.73675E+12,1.73672E+12,3282.150454,3298.018362,3224.510478,3265.951151,11647743556
1.7366E+12,1.73668E+12,1.73667E+12,1.73663E+12,3267.52256,3317.65419,3219.698828,3282.217722,11772144561
1.73651E+12,1.7366E+12,1.73655E+12,1.73657E+12,3219.496658,3320.500547,3196.110306,3267.49004,26503845190
1.73642E+12,1.73651E+12,1.73643E+12,1.7365E+12,3326.359608,3355.862225,3159.384069,3219.430735,28815726276
1.73634E+12,1.73642E+12,1.73634E+12,1.7364E+12,3381.61553,3413.682863,3209.214684,3326.329276,34337730882
1.73625E+12,1.73634E+12,1.73626E+12,1.73633E+12,3688.341357,3701.106916,3358.089777,3381.577316,32235312545
1.73616E+12,1.73625E+12,1.73622E+12,1.73617E+12,3634.113784,3743.941767,3611.214429,3688.61134,23973574043
1.73608E+12,1.73616E+12,1.73608E+12,1.73613E+12,3657.743059,3673.813081,3594.616894,3634.103663,12830306908
1.73599E+12,1.73608E+12,1.73607E+12,1.73603E+12,3605.200781,3669.196702,3574.326984,3657.706685,16060610759
1.73591E+12,1.73599E+12,1.73598E+12,1.73594E+12,3451.680877,3627.055699,3421.831557,3605.009658,21877299255
1.73582E+12,1.73591E+12,1.73587E+12,1.73582E+12,3353.412059,3493.448168,3348.352091,3451.392693,22243574698
1.73573E+12,1.73582E+12,1.73581E+12,1.73577E+12,3332.406415,3366.531494,3310.255767,3353.504174,14195410493
1.73565E+12,1.73573E+12,1.7357E+12,1.73565E+12,3356.394805,3444.396634,3311.412658,3332.531721,20845452085
1.73556E+12,1.73565E+12,1.73557E+12,1.73561E+12,3349.585935,3428.527405,3298.804558,3356.392699,26981583962
1.73547E+12,1.73556E+12,1.73551E+12,1.73556E+12,3397.862646,3406.648539,3321.664726,3349.51334,13440907792
1.73539E+12,1.73547E+12,1.73547E+12,1.73539E+12,3328.774597,3419.920281,3318.033886,3397.902273,14305648523
1.7353E+12,1.73539E+12,1.73533E+12,1.73536E+12,3331.053665,3436.710641,3302.575615,3328.916871,24091627403
1.73521E+12,1.7353E+12,1.73522E+12,1.73529E+12,3493.304192,3512.604384,3302.306311,3331.225882,22247726776
1.73513E+12,1.73521E+12,1.73517E+12,1.73519E+12,3491.957538,3542.833752,3440.09705,3493.235281,17651873225
1.73504E+12,1.73513E+12,1.73511E+12,1.73505E+12,3415.738086,3535.857627,3355.609035,3492.04976,23083678195
1.73496E+12,1.73504E+12,1.73504E+12,1.73496E+12,3277.514175,3461.527899,3217.368678,3415.78541,34496081389
1.73487E+12,1.73496E+12,1.73491E+12,1.73494E+12,3336.998867,3398.657571,3219.294898,3277.535188,24780768375
1.73478E+12,1.73487E+12,1.73481E+12,1.73486E+12,3472.589054,3552.921582,3293.505717,3337.222472,31579389836
1.7347E+12,1.73478E+12,1.73477E+12,1.73474E+12,3417.930184,3496.327352,3098.203618,3472.553407,66383827229
1.73461E+12,1.7347E+12,1.73465E+12,1.73468E+12,3619.581922,3717.662381,3330.872652,3417.927868,58879190250
1.73452E+12,1.73461E+12,1.73452E+12,1.73461E+12,3886.887079,3902.715636,3617.840457,3618.791374,48946681636
1.73444E+12,1.73452E+12,1.73445E+12,1.73452E+12,3987.333947,4040.338007,3849.286666,3886.766043,35418700472
1.73435E+12,1.73444E+12,1.73442E+12,1.7344E+12,3951.652745,4106.9556,3882.705334,3987.481041,46536359669
1.73426E+12,1.73435E+12,1.73435E+12,1.73429E+12,3868.441067,3971.498014,3832.096567,3951.94114,25069616984
1.73418E+12,1.73426E+12,1.73418E+12,1.73425E+12,3910.847801,3943.278193,3826.762026,3868.405222,28756190559
1.73409E+12,1.73418E+12,1.73415E+12,1.7341E+12,3883.030143,3967.39515,3855.023599,3911.205232,34895127659
1.734E+12,1.73409E+12,1.73406E+12,1.73401E+12,3833.172022,3987.005889,3800.090795,3883.1015,42971675764
1.73392E+12,1.734E+12,1.734E+12,1.73393E+12,3631.27617,3850.765448,3567.566496,3832.822048,35968053196
1.73383E+12,1.73392E+12,1.73383E+12,1.7339E+12,3719.000477,3780.753521,3520.365193,3631.83363,58416417599
1.73375E+12,1.73383E+12,1.73375E+12,1.73382E+12,4006.101685,4008.777854,3525.232876,3718.690456,57029832059
1.73366E+12,1.73375E+12,1.73375E+12,1.7337E+12,4007.690582,4018.00012,3927.853932,4005.704576,20943378971
1.73357E+12,1.73366E+12,1.73357E+12,1.7336E+12,4006.028689,4029.452823,3974.176225,4002.692701,22574636761
1.73349E+12,1.73357E+12,1.73356E+12,1.73349E+12,3792.208482,4093.172024,3782.681425,4005.810543,52853668566
1.7334E+12,1.73349E+12,1.73345E+12,1.73348E+12,3840.844503,3956.541482,3683.42096,3811.008252,60568296606
1.73331E+12,1.7334E+12,1.73339E+12,1.73331E+12,3620.037578,3895.174407,3617.744681,3841.331166,56799745752
1.73323E+12,1.73331E+12,1.73325E+12,1.73328E+12,3643.742152,3670.21978,3504.226379,3620.711687,36839829742
1.73314E+12,1.73323E+12,1.73315E+12,1.73321E+12,3710.495344,3761.342943,3557.252251,3644.198579,47284967570
1.73305E+12,1.73314E+12,1.73311E+12,1.73307E+12,3706.619786,3747.455214,3663.234039,3711.165096,28018113530
1.73297E+12,1.73305E+12,1.73305E+12,1.73297E+12,3593.59826,3739.934756,3572.25409,3705.705202,30670867436
1.73288E+12,1.73297E+12,1.73294E+12,1.73291E+12,3579.910719,3647.264473,3538.446768,3593.4943,27622629486
1.7328E+12,1.73288E+12,1.7328E+12,1.73286E+12,3656.609705,3664.87824,3531.870702,3579.811477,32362724276
1.73271E+12,1.7328E+12,1.73279E+12,1.73271E+12,3326.029081,3687.009025,3303.567991,3657.249302,43383987191
1.73262E+12,1.73271E+12,1.73263E+12,1.73269E+12,3412.95084,3461.293022,3255.543012,3326.51741,39902959158
1.73254E+12,1.73262E+12,1.73259E+12,1.73254E+12,3364.601456,3545.278887,3304.093985,3413.5439,51544793988
1.73245E+12,1.73254E+12,1.73246E+12,1.7325E+12,3396.999408,3451.80222,3288.430912,3363.659893,27901454185
1.73236E+12,1.73245E+12,1.73242E+12,1.73237E+12,3331.645589,3499.370847,3317.654814,3396.223433,38835184688
1.73228E+12,1.73236E+12,1.73229E+12,1.73233E+12,3360.654236,3428.460514,3262.808883,3331.600876,36775716442
1.73219E+12,1.73228E+12,1.73226E+12,1.7322E+12,3072.055237,3388.542945,3035.846619,3361.053927,51619069348
1.7321E+12,1.73219E+12,1.73216E+12,1.73217E+12,3111.117057,3159.949466,3032.603324,3072.18794,29785491216
1.73202E+12,1.7321E+12,1.73202E+12,1.7321E+12,3208.2504,3222.004346,3070.362752,3111.38399,29823634432
1.73193E+12,1.73202E+12,1.73202E+12,1.73197E+12,3075.722827,3225.130511,3052.491112,3207.85634,35445557613
1.73184E+12,1.73193E+12,1.73188E+12,1.73185E+12,3133.306597,3160.152581,3039.246718,3075.661512,28348163224
1.73176E+12,1.73184E+12,1.7318E+12,1.73176E+12,3089.739895,3218.089622,3073.286287,3133.273828,26650658846
1.73167E+12,1.73176E+12,1.73172E+12,1.73173E+12,3059.526085,3130.703885,3016.144149,3103.040409,32701369872
1.73159E+12,1.73167E+12,1.7316E+12,1.73167E+12,3192.520413,3240.270785,3032.971951,3058.948769,35743352141
1.7315E+12,1.73159E+12,1.73156E+12,1.73152E+12,3244.54322,3337.877273,3121.666081,3192.596043,52010205682
1.73141E+12,1.7315E+12,1.73145E+12,1.73146E+12,3375.154871,3444.153995,3211.198555,3246.257258,56686078066
1.73133E+12,1.73141E+12,1.73141E+12,1.73135E+12,3191.656947,3389.52936,3109.769499,3374.812884,55417771668
1.73124E+12,1.73133E+12,1.73131E+12,1.73132E+12,3130.729172,3249.913957,3073.24869,3191.331356,47418730187
1.73115E+12,1.73124E+12,1.73124E+12,1.73115E+12,2962.790895,3141.07309,2957.182258,3141.07309,27333966066
1.73107E+12,1.73115E+12,1.73114E+12,1.73108E+12,2895.597809,2983.744771,2889.484394,2962.296742,32303261101
1.73098E+12,1.73107E+12,1.73106E+12,1.73098E+12,2724.005838,2918.744486,2701.590932,2895.585494,35352318438
1.73089E+12,1.73098E+12,1.73098E+12,1.73089E+12,2422.539386,2743.964233,2421.813058,2724.169166,41887574364
1.73081E+12,1.73089E+12,1.73086E+12,1.73081E+12,2397.036421,2478.61893,2380.601275,2422.65073,17894057485
1.73072E+12,1.73081E+12,1.73073E+12,1.7308E+12,2456.095188,2488.350393,2359.57803,2397.026458,17110200696
1.73064E+12,1.73072E+12,1.73064E+12,1.7307E+12,2491.094367,2495.436563,2411.398324,2456.425173,15667779706
1.73055E+12,1.73064E+12,1.73056E+12,1.7306E+12,2512.208204,2522.360583,2471.955545,2491.068591,9639457439
1.73046E+12,1.73055E+12,1.73051E+12,1.73047E+12,2515.870264,2583.777145,2467.819323,2511.885548,20215438328
1.73038E+12,1.73046E+12,1.73038E+12,1.73045E+12,2657.21321,2667.559482,2501.572346,2515.799222,19760409505
1.73029E+12,1.73038E+12,1.73034E+12,1.73029E+12,2637.640108,2720.271436,2600.609657,2657.372557,22382690746
1.7302E+12,1.73029E+12,1.73026E+12,1.7302E+12,2565.417849,2680.05453,2560.153827,2637.957581,22185845095
1.73012E+12,1.7302E+12,1.7302E+12,1.73013E+12,2505.590509,2587.430142,2470.26834,2565.348033,18971841402
1.73003E+12,1.73012E+12,1.73011E+12,1.73007E+12,2479.93712,2523.171338,2462.271938,2505.940664,9801434566
1.72994E+12,1.73003E+12,1.73002E+12,1.72994E+12,2436.049942,2503.230397,2427.461309,2479.603209,13597102184
1.72986E+12,1.72994E+12,1.72991E+12,1.72994E+12,2534.454812,2563.734024,2381.450715,2435.933986,22560233078
1.72977E+12,1.72986E+12,1.72979E+12,1.72983E+12,2523.606834,2559.151355,2506.722893,2534.498648,16128627601
1.72968E+12,1.72977E+12,1.72968E+12,1.72975E+12,2620.088661,2624.450369,2457.169975,2509.098785,17876984551
1.7296E+12,1.72968E+12,1.7296E+12,1.72966E+12,2665.656754,2669.790154,2605.618692,2620.197577,15541911074
1.72951E+12,1.7296E+12,1.72951E+12,1.72957E+12,2746.30571,2765.549624,2655.294508,2665.712047,17328615363
1.72943E+12,1.72951E+12,1.72951E+12,1.72944E+12,2648.665669,2756.436771,2635.945875,2746.363993,14559296242
1.72934E+12,1.72943E+12,1.72935E+12,1.72938E+12,2641.488233,2661.872732,2631.657099,2648.656893,8557834553
1.72925E+12,1.72934E+12,1.72932E+12,1.72926E+12,2604.814407,2674.371776,2595.958931,2641.552286,17043738652
1.72917E+12,1.72925E+12,1.72918E+12,1.72923E+12,2611.192038,2646.874018,2577.306022,2604.273475,15150712321
1.72908E+12,1.72917E+12,1.72912E+12,1.72908E+12,2606.019523,2644.854242,2589.606826,2611.102016,17012396419
1.72899E+12,1.72908E+12,1.72904E+12,1.72905E+12,2629.017572,2685.166761,2537.941033,2606.021869,22003780898
1.72891E+12,1.72899E+12,1.72899E+12,1.72891E+12,2467.647431,2652.881745,2443.552917,2628.899897,21434687898
1.72882E+12,1.72891E+12,1.72882E+12,1.72888E+12,2476.520327,2484.129445,2436.969617,2467.676963,9189490605
1.72873E+12,1.72882E+12,1.72882E+12,1.72875E+12,2436.51567,2488.237713,2434.20294,2476.523102,9372169184
1.72865E+12,1.72873E+12,1.72872E+12,1.72865E+12,2383.940098,2470.395766,2380.504594,2436.513482,13489061564
1.72856E+12,1.72865E+12,1.72862E+12,1.72863E+12,2368.273112,2417.288208,2329.784735,2383.857844,15327769940
1.72848E+12,1.72856E+12,1.72848E+12,1.72855E+12,2439.84005,2470.913131,2350.946568,2368.283539,14954047093
1.72839E+12,1.72848E+12,1.72847E+12,1.72844E+12,2421.980917,2464.127397,2400.51085,2439.84094,14067361080
1.7283E+12,1.72839E+12,1.72835E+12,1.72839E+12,2439.94472,2520.406292,2405.134391,2421.796751,17414044416
1.72822E+12,1.7283E+12,1.72827E+12,1.72822E+12,2415.531628,2456.630685,2407.099487,2439.957801,8458690205
1.72813E+12,1.72822E+12,1.72813E+12,1.7282E+12,2414.847245,2427.5175,2390.844515,2415.631848,8152969183
